dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.739471,0.025087,2.740000,2.000000,0.000000,0.000000,0.017691
0.020000,2.779464,0.025799,2.780000,2.000000,0.000000,0.000000,0.017921
0.020000,2.819458,0.026520,2.820000,2.000000,0.000000,0.000000,0.018151
0.020000,2.859451,0.027251,2.860000,2.000000,0.000000,0.000000,0.018380
0.020000,2.899444,0.027991,2.900000,2.000000,0.000000,0.000000,0.018608
0.020000,2.939437,0.028739,2.940000,2.000000,0.000000,0.000000,0.018835
0.020000,2.979430,0.029497,2.980000,2.000000,0.000000,0.000000,0.019062
0.020000,3.019423,0.030264,3.020000,2.000000,0.000000,0.000000,0.019288
0.020000,3.059415,0.031040,3.060000,2.000000,0.000000,0.000000,0.019513
0.020000,3.099408,0.031825,3.100000,2.000000,0.000000,0.000000,0.019737
0.020000,3.139400,0.032619,3.140000,2.000000,0.000000,0.000000,0.019960
0.020000,3.179392,0.033422,3.180000,2.000000,0.000000,0.000000,0.020183
0.020000,3.219383,0.034234,3.220000,2.000000,0.000000,0.000000,0.020404
0.020000,3.259375,0.035054,3.260000,2.000000,0.000000,0.000000,0.020625
0.020000,3.299366,0.035884,3.300000,2.000000,0.000000,0.000000,0.020845
0.020000,3.339358,0.036722,3.340000,2.000000,0.000000,0.000000,0.021065
0.020000,3.379349,0.037569,3.380000,2.000000,0.000000,0.000000,0.021283
0.020000,3.419340,0.038424,3.420000,2.000000,0.000000,0.000000,0.021501
0.020000,3.459330,0.039289,3.460000,2.000000,0.000000,0.000000,0.021718
0.020000,3.499321,0.040161,3.500000,2.000000,0.000000,0.000000,0.021934
0.020000,3.539311,0.041043,3.540000,2.000000,0.000000,0.000000,0.022150
0.020000,3.579301,0.041933,3.580000,2.000000,0.000000,0.000000,0.022364
0.020000,3.619291,0.042832,3.620000,2.000000,0.000000,0.000000,0.022578
0.020000,3.659281,0.043739,3.660000,2.000000,0.000000,0.000000,0.022791
0.020000,3.699270,0.044655,3.700000,2.000000,0.000000,0.000000,0.023003
0.020000,3.739260,0.045579,3.740000,2.000000,0.000000,0.000000,0.023214
0.020000,3.779249,0.046512,3.780000,2.000000,0.000000,0.000000,0.023425
0.020000,3.819238,0.047453,3.820000,2.000000,0.000000,0.000000,0.023635
0.020000,3.859226,0.048403,3.860000,2.000000,0.000000,0.000000,0.023843
0.020000,3.899215,0.049360,3.900000,2.000000,0.000000,0.000000,0.024052
0.020000,3.939203,0.050327,3.940000,2.000000,0.000000,0.000000,0.024259
0.020000,3.979191,0.051301,3.980000,2.000000,0.000000,0.000000,0.024465
0.020000,4.019179,0.052284,4.020000,2.000000,0.000000,0.000000,0.024671
0.020000,4.059167,0.053274,4.060000,2.000000,0.000000,0.000000,0.024876
0.020000,4.099154,0.054274,4.100000,2.000000,0.000000,0.000000,0.025080
0.020000,4.139142,0.055281,4.140000,2.000000,0.000000,0.000000,0.025284
0.020000,4.179129,0.056296,4.180000,2.000000,0.000000,0.000000,0.025486
0.020000,4.219116,0.057319,4.220000,2.000000,0.000000,0.000000,0.025688
0.020000,4.259103,0.058351,4.260000,2.000000,0.000000,0.000000,0.025889
0.020000,4.299089,0.059390,4.300000,2.000000,0.000000,0.000000,0.026089
0.020000,4.339075,0.060438,4.340000,2.000000,0.000000,0.000000,0.026288
0.020000,4.379061,0.061493,4.380000,2.000000,0.000000,0.000000,0.026487
0.020000,4.419047,0.062556,4.420000,2.000000,0.000000,0.000000,0.026685
0.020000,4.459033,0.063628,4.460000,2.000000,0.000000,0.000000,0.026882
0.020000,4.499018,0.064707,4.500000,2.000000,0.000000,0.000000,0.027078
0.020000,4.539004,0.065793,4.540000,2.000000,0.000000,0.000000,0.027273
0.020000,4.578989,0.066888,4.580000,2.000000,0.000000,0.000000,0.027467
0.020000,4.618973,0.067991,4.620000,2.000000,0.000000,0.000000,0.027661
0.020000,4.658958,0.069101,4.660000,2.000000,0.000000,0.000000,0.027854
0.020000,4.698942,0.070219,4.700000,2.000000,0.000000,0.000000,0.028046
0.020000,4.738927,0.071344,4.740000,2.000000,0.000000,0.000000,0.028238
0.020000,4.778910,0.072477,4.780000,2.000000,0.000000,0.000000,0.028428
0.020000,4.818894,0.073618,4.820000,2.000000,0.000000,0.000000,0.028618
0.020000,4.858878,0.074766,4.860000,2.000000,0.000000,0.000000,0.028807
0.020000,4.898861,0.075922,4.900000,2.000000,0.000000,0.000000,0.028995
0.020000,4.938844,0.077086,4.940000,2.000000,0.000000,0.000000,0.029182
0.020000,4.978827,0.078257,4.980000,2.000000,0.000000,0.000000,0.029369
0.020000,5.018810,0.079435,5.020000,2.000000,0.000000,0.000000,0.029555
0.020000,5.058792,0.080621,5.060000,2.000000,0.000000,0.000000,0.029739
0.020000,5.098774,0.081814,5.100000,2.000000,0.000000,0.000000,0.029924
0.020000,5.138756,0.083014,5.140000,2.000000,0.000000,0.000000,0.030107
0.020000,5.178738,0.084222,5.180000,2.000000,0.000000,0.000000,0.030289
0.020000,5.218719,0.085437,5.220000,2.000000,0.000000,0.000000,0.030471
0.020000,5.258701,0.086659,5.260000,2.000000,0.000000,0.000000,0.030652
0.020000,5.298682,0.087889,5.300000,2.000000,0.000000,0.000000,0.030832
0.020000,5.338663,0.089125,5.340000,2.000000,0.000000,0.000000,0.031011
0.020000,5.378643,0.090369,5.380000,2.000000,0.000000,0.000000,0.031190
0.020000,5.418624,0.091620,5.420000,2.000000,0.000000,0.000000,0.031368
0.020000,5.458604,0.092878,5.460000,2.000000,0.000000,0.000000,0.031545
0.020000,5.498584,0.094143,5.500000,2.000000,0.000000,0.000000,0.031721
0.020000,5.538564,0.095415,5.540000,2.000000,0.000000,0.000000,0.031896
0.020000,5.578543,0.096694,5.580000,2.000000,0.000000,0.000000,0.032071
0.020000,5.618523,0.097981,5.620000,2.000000,0.000000,0.000000,0.032244
0.020000,5.658502,0.099274,5.660000,2.000000,0.000000,0.000000,0.032417
0.020000,5.698481,0.100573,5.700000,2.000000,0.000000,0.000000,0.032589
0.020000,5.738459,0.101880,5.740000,2.000000,0.000000,0.000000,0.032761
0.020000,5.778438,0.103194,5.780000,2.000000,0.000000,0.000000,0.032931
0.020000,5.818416,0.104514,5.820000,2.000000,0.000000,0.000000,0.033101
0.020000,5.858394,0.105841,5.860000,2.000000,0.000000,0.000000,0.033270
0.020000,5.898372,0.107175,5.900000,2.000000,0.000000,0.000000,0.033438
0.020000,5.938349,0.108516,5.940000,2.000000,0.000000,0.000000,0.033605
0.020000,5.978327,0.109863,5.980000,2.000000,0.000000,0.000000,0.033772
0.020000,6.018304,0.111217,6.020000,2.000000,0.000000,0.000000,0.033937
0.020000,6.058280,0.112578,6.060000,2.000000,0.000000,0.000000,0.034102
0.020000,6.098257,0.113945,6.100000,2.000000,0.000000,0.000000,0.034266
0.020000,6.138233,0.115318,6.140000,2.000000,0.000000,0.000000,0.034430
0.020000,6.178210,0.116699,6.180000,2.000000,0.000000,0.000000,0.034592
0.020000,6.218186,0.118085,6.220000,2.000000,0.000000,0.000000,0.034754
0.020000,6.258161,0.119478,6.260000,2.000000,0.000000,0.000000,0.034915
0.020000,6.298137,0.120878,6.300000,2.000000,0.000000,0.000000,0.035075
0.020000,6.338112,0.122284,6.340000,2.000000,0.000000,0.000000,0.035234
0.020000,6.378087,0.123696,6.380000,2.000000,0.000000,0.000000,0.035393
0.020000,6.418062,0.125115,6.420000,2.000000,0.000000,0.000000,0.035551
0.020000,6.458037,0.126539,6.460000,2.000000,0.000000,0.000000,0.035707
0.020000,6.498011,0.127971,6.500000,2.000000,0.000000,0.000000,0.035864
0.020000,6.537985,0.129408,6.540000,2.000000,0.000000,0.000000,0.036019
0.020000,6.577959,0.130851,6.580000,2.000000,0.000000,0.000000,0.036173
0.020000,6.617933,0.132301,6.620000,2.000000,0.000000,0.000000,0.036327
0.020000,6.657906,0.133757,6.660000,2.000000,0.000000,0.000000,0.036480
0.020000,6.697880,0.135219,6.700000,2.000000,0.000000,0.000000,0.036632
0.020000,6.737853,0.136687,6.740000,2.000000,0.000000,0.000000,0.036783
0.020000,6.777826,0.138161,6.780000,2.000000,0.000000,0.000000,0.036934
0.020000,6.817798,0.139641,6.820000,2.000000,0.000000,0.000000,0.037084
0.020000,6.857771,0.141127,6.860000,2.000000,0.000000,0.000000,0.037232
0.020000,6.897743,0.142619,6.900000,2.000000,0.000000,0.000000,0.037381
0.020000,6.937715,0.144117,6.940000,2.000000,0.000000,0.000000,0.037528
0.020000,6.977686,0.145620,6.980000,2.000000,0.000000,0.000000,0.037674
0.020000,7.017658,0.147130,7.020000,2.000000,0.000000,0.000000,0.037820
0.020000,7.057629,0.148645,7.060000,2.000000,0.000000,0.000000,0.037965
0.020000,7.097600,0.150166,7.100000,2.000000,0.000000,0.000000,0.038109
0.020000,7.137571,0.151693,7.140000,2.000000,0.000000,0.000000,0.038252
0.020000,7.177542,0.153226,7.180000,2.000000,0.000000,0.000000,0.038395
0.020000,7.217512,0.154764,7.220000,2.000000,0.000000,0.000000,0.038537
0.020000,7.257482,0.156308,7.260000,2.000000,0.000000,0.000000,0.038678
0.020000,7.297452,0.157857,7.300000,2.000000,0.000000,0.000000,0.038818
0.020000,7.337422,0.159413,7.340000,2.000000,0.000000,0.000000,0.038957
0.020000,7.377392,0.160973,7.380000,2.000000,0.000000,0.000000,0.039095
0.020000,7.417361,0.162539,7.420000,2.000000,0.000000,0.000000,0.039233
0.020000,7.457330,0.164111,7.460000,2.000000,0.000000,0.000000,0.039370
0.020000,7.497299,0.165688,7.500000,2.000000,0.000000,0.000000,0.039506
0.020000,7.537268,0.167271,7.540000,2.000000,0.000000,0.000000,0.039641
0.020000,7.577236,0.168859,7.580000,2.000000,0.000000,0.000000,0.039776
0.020000,7.617204,0.170452,7.620000,2.000000,0.000000,0.000000,0.039910
0.020000,7.657172,0.172051,7.660000,2.000000,0.000000,0.000000,0.040043
0.020000,7.697140,0.173654,7.700000,2.000000,0.000000,0.000000,0.040175
0.020000,7.737108,0.175264,7.740000,2.000000,0.000000,0.000000,0.040306
0.020000,7.777075,0.176878,7.780000,2.000000,0.000000,0.000000,0.040437
0.020000,7.817042,0.178498,7.820000,2.000000,0.000000,0.000000,0.040566
0.020000,7.857009,0.180122,7.860000,2.000000,0.000000,0.000000,0.040695
0.020000,7.896976,0.181752,7.900000,2.000000,0.000000,0.000000,0.040823
0.020000,7.936943,0.183387,7.940000,2.000000,0.000000,0.000000,0.040951
0.020000,7.976909,0.185027,7.980000,2.000000,0.000000,0.000000,0.041077
0.020000,8.016875,0.186673,8.020000,2.000000,0.000000,0.000000,0.041203
